id,spacegroup,Natoms,x_Al,x_Ga,x_In,a,b,c,alpha,beta,gamma,avg_HOMO,avg_rs_max,avg_rp_max,avg_mass,avg_rd_max,avg_LUMO,avg_EA,avg_electronegativity,avg_IP,alpha_r,beta_r,gamma_r,vol,atomic_density,formation_energy_ev_natom,bandgap_energy_ev
1927,33,80.0,0.5,0.1562,0.3438,10.392000000000001,8.8895,9.5168,90.0028,90.0008,90.0007,-2.7323776,1.0943800000000001,1.435628,63.8559303,2.559364,0.44324699999999995,-0.25247272,1.699686,-5.70256096,1.5708451960139522,1.5708102894289124,1.5708085440996604,879.1589754900778,0.09099605672046385,0.2644,2.149
1928,194,80.0,0.3125,0.0,0.6875,6.7903,6.7897,24.7481,90.0191,90.0038,119.9891,-2.7568124999999997,1.1025,1.424375,87.36910581250001,2.305625,0.5928125,-0.29493749999999996,1.7268750000000002,-5.6132125,1.5711296846820273,1.5708626493064723,2.094204861504728,988.2337740049779,0.08095250547427356,0.4404,0.6784
1929,33,40.0,0.6875,0.3125,0.0,4.9615,8.5264,9.1536,90.0032,90.0023,90.0016,-2.7079375,1.08625,1.446875,40.3382452875,2.8131250000000003,0.293625,-0.2099875,1.6725,-5.7919375,1.5708521773309605,1.5708364693676926,1.5708242520629283,387.23145481401065,0.10329739359425803,0.036000000000000004,3.5796
1930,33,80.0,0.7812,0.1875,0.0312,9.9139,8.5152,9.1444,90.0042,90.0023,90.0014,-2.7060072,1.1023889999999998,1.464543,37.73336205432,2.8950600000000004,0.33354059999999996,-0.23024031,1.652643,-5.779015380000001,1.5708696306234802,1.5708364693676926,1.5708207614044245,771.9596492743053,0.10363235963849335,0.0729,3.7703
1931,194,80.0,0.7812,0.0,0.2188,6.2996,6.2991,23.7925,90.01100000000001,90.0132,120.0001,-2.7160356,1.1212479999999998,1.4759319999999998,46.20015635432,2.8540039999999998,0.4395476,-0.26859656,1.647196,-5.726919120000001,1.570988313012616,1.57102671025616,2.0943968477224475,817.63921102859,0.09784266571482061,0.3551,2.2398
1932,206,80.0,0.5312,0.25,0.2188,9.375,9.3746,9.3747,90.0027,90.0032,89.9976,-2.7247856,1.0862479999999999,1.4334319999999998,56.88552170432,2.616504,0.3800476,-0.23154655999999998,1.6971960000000001,-5.736469120000001,1.5708434506847004,1.5708521773309605,1.570754438892849,823.9130841399486,0.09709762053786164,0.2199,2.6423
1933,194,80.0,0.6875,0.3125,0.0,6.165,6.1648,23.5817,90.0177,89.9981,120.0032,-2.7079375,1.08625,1.446875,40.3382452875,2.8131250000000003,0.293625,-0.2099875,1.6725,-5.7919375,1.5711052500724998,1.5707631655391086,2.0944509529292596,776.1466450083407,0.10307330517307113,0.1422,3.2883
1934,227,40.0,0.8125,0.0,0.1875,5.8609,5.8604,13.9104,90.012,90.00200000000001,120.0027,-2.7133125,1.1224999999999998,1.479375,43.4508751125,2.890625,0.4293125,-0.26683749999999995,1.641875,-5.7345125,1.571005766305136,1.5708312333799366,2.0944422262829994,413.76141616189057,0.09667406973575655,0.3556,2.3236
1935,12,80.0,0.375,0.25,0.375,24.4329,6.2723,6.1848,89.9998,104.8203,90.0001,-2.7383750000000004,1.08,1.41625,70.605576975,2.43375,0.431125,-0.24032499999999998,1.72375,-5.698575,1.5707928361363925,1.8294593579282121,1.5707980721241486,916.2921463421186,0.0873083986579649,0.1395,1.8893
1936,194,80.0,0.3125,0.125,0.5625,6.6978,6.6973,24.5872,90.0151,90.0046,119.9904,-2.7503124999999997,1.0899999999999999,1.416875,81.7322308125,2.333125,0.5221875,-0.2693875,1.730625,-5.648312499999999,1.571059871511948,1.5708766119404882,2.094227550785004,955.2424408462638,0.08374837274726486,0.4808,0.7638
1937,167,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,-2.7068929000000006,1.114893,1.4765260000000002,37.85598141538,2.9330929999999995,0.37537689999999996,-0.24861076999999998,1.6406600000000002,-5.76239548,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.2193365041587,0.10860934060475641,0.0915,4.3484
1938,194,80.0,0.3125,0.2812,0.4062,6.5822,6.5819,24.3861,90.012,90.0049,119.9923,-2.7419117,1.074271,1.4073639999999998,74.6769100125,2.367295,0.43386499999999995,-0.23742897000000002,1.735133,-5.69161972,1.571005766305136,1.5708818479282445,2.094260712040792,915.0166732576398,0.08743010082557755,0.3493,1.1758
1939,194,80.0,0.0625,0.9062,0.0312,6.3874,6.3875,24.0921,90.0008,90.0067,119.9946,-2.7311617000000004,1.001771,1.3423640000000001,68.4516503625,2.2122950000000006,0.16249000000000002,-0.12372897,1.796383,-5.80646972,1.5708102894289124,1.57091326385478,2.094300854613588,851.3025623302108,0.09397363938506377,0.2024,1.9202
1940,33,80.0,0.25,0.3438,0.4062,10.5782,9.0416,9.6653,90.0005,90.0,90.0005,-2.7443724,1.06562,1.3968720000000001,77.35522365,2.308136,0.41900299999999996,-0.22817728,1.747814,-5.69458904,1.5708050534411566,1.5707963267948966,1.5708050534411566,924.4265334903371,0.0865401382389423,0.2138,1.6391
1941,167,30.0,0.1667,0.25,0.5833,5.3209,5.3204,14.1965,89.9973,90.0019,120.001,-2.7564971000000003,1.071668,1.393337,88.90191188462,2.190039,0.49923910000000005,-0.25203146,1.7591610000000002,-5.64804142,1.5707492029050927,1.5708294880506846,2.0944125556857154,348.04622157206086,0.0861954480197932,0.2026,1.5539
1942,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,-2.7115845000000003,1.071662,1.4291610000000001,44.791905565380006,2.714135,0.26882540000000005,-0.19454506,1.69334,-5.795917940000001,1.5706375018329648,1.5709760957078518,2.094414301014967,278.9840366234971,0.10753303437388606,0.0456,4.0046
1943,194,80.0,0.2188,0.4062,0.375,6.5893,6.5889999999999995,24.4164,90.0082,90.00299999999999,119.9917,-2.743842,1.058132,1.389696,77.28179324568,2.28536,0.3939494,-0.21717616,1.75499,-5.70454184,1.57093944379356,1.570848686672456,2.09425024006528,918.1367241740271,0.0871329921716937,0.3633,1.0539
1944,12,20.0,0.0,1.0,0.0,12.4608,3.0845,5.8773,90.0001,103.6591,90.0001,-2.732,0.99,1.33,69.723,2.16,0.13,-0.1081,1.81,-5.8182,1.5707980721241486,1.809192594654054,1.5707980721241486,219.50720447842775,0.09111318258333301,0.0,1.9959
1945,33,80.0,0.125,0.25,0.625,10.8793,9.275,9.8986,90.0,89.9984,90.0002,-2.760125,1.07,1.38875,92.56469232500001,2.14125,0.512875,-0.254375,1.76625,-5.637924999999999,1.5707963267948966,1.5707684015268648,1.5707998174534008,998.8232561439635,0.08009425041708215,0.2087,1.2207
1946,33,80.0,0.4062,0.2812,0.3125,10.4011,8.9007,9.5261,90.0017,90.0008,90.0007,-2.7337597999999996,1.078019,1.417671,66.44663357932001,2.4769240000000003,0.4032251,-0.23216303,1.719204,-5.71435134,1.5708259973921805,1.5708102894289124,1.5708085440996604,881.8984333221229,0.09071339394338071,0.2022,2.1454
1947,167,30.0,0.0,0.5,0.5,5.319,5.3184,14.1862,89.9999,89.9995,120.0005,-2.758,1.04,1.3599999999999999,92.2705,2.05,0.4125,-0.2103,1.795,-5.6777999999999995,1.5707945814656445,1.5707876001486365,2.094403829039455,347.5405707032776,0.08632085727226746,0.1274,1.4621
1948,194,80.0,0.3438,0.25,0.4062,6.5723,6.5719,24.3625,90.0129,90.0057,119.9927,-2.7410894,1.078752,1.4128180000000001,73.34607457068,2.397246,0.4413274,-0.24207844,1.729054,-5.6910058800000005,1.5710214742684039,1.5708958105622604,2.0942676933578,911.3658000039388,0.08778034023183034,0.3905,1.095
1949,167,30.0,0.0,0.3333,0.6667,5.4054,5.4049,14.3731,89.9992,89.9993,120.0008,-2.7666683999999995,1.05667,1.370002,99.7878365,2.0133259999999997,0.5066854999999999,-0.24437347999999998,1.789999,-5.630990639999999,1.5707823641608807,1.5707841094901327,2.0944090650272114,363.65794323559965,0.0824951044189462,0.1349,1.2064
1950,33,80.0,0.0625,0.9375,0.0,10.2153,8.7756,9.3922,89.99700000000001,90.0018,90.00200000000001,-2.7298125000000004,0.99875,1.3406250000000002,67.0516586625,2.2193750000000003,0.144875,-0.1173625,1.7975,-5.8158125,1.5707439669173369,1.5708277427214326,1.5708312333799366,841.9673986933436,0.0950155553815417,0.0586,2.1984
1951,33,40.0,0.5,0.0625,0.4375,5.247999999999999,8.9682,9.5964,90.0031,90.0004,90.0006,-2.73725,1.10375,1.44125,68.0813318,2.53875,0.49618749999999995,-0.271625,1.6968750000000001,-5.67625,1.5708504320017085,1.5708033081119046,1.5708067987704086,451.6556554541843,0.08856304469336503,0.2438,1.9329
1952,12,80.0,0.4688,0.2812,0.25,24.3685,6.1757,6.0374,89.9997,104.5239,90.0001,-2.728592,1.080632,1.424696,60.959552895680005,2.55036,0.38282439999999995,-0.22867616,1.70874,-5.73009184,1.5707910908071407,1.824286202025301,1.5707980721241486,879.5481885571988,0.09095578962106797,0.1723,2.1461
1953,33,80.0,0.0625,0.0625,0.875,11.1858,9.5098,10.1346,90.0002,89.9965,90.0002,-2.7753125,1.0862500000000002,1.393125,106.5097836625,2.026875,0.6392499999999999,-0.2962125,1.7712500000000002,-5.5701125000000005,1.5707998174534008,1.5707352402710768,1.5707998174534008,1078.0652438004947,0.07420701155152414,0.1864,0.848
1954,12,20.0,0.375,0.5,0.125,12.2494,3.0662,5.9283,89.9997,104.1484,90.0001,-2.725375,1.055,1.40125,59.331826975,2.48875,0.289875,-0.18922499999999998,1.73125,-5.768775,1.5707910908071407,1.8177324906840622,1.5707980721241486,215.9074271193967,0.09263229276934513,0.0844,2.438
1955,194,80.0,0.4062,0.375,0.2188,6.4138,6.4136,24.0743,90.0136,90.0048,119.99600000000001,-2.7291606,1.0687479999999998,1.412182,62.22820437931999,2.4977539999999996,0.3502976,-0.21302155999999997,1.722196,-5.74124412,1.5710336915731677,1.5708801025989922,2.0943252892231157,857.6677166837067,0.09327621693554154,0.3059,2.0197
1956,206,80.0,0.6562,0.3438,0.0,9.1287,9.1282,9.1282,90.0038,90.0042,89.9969,-2.709033,1.0818679999999998,1.441554,41.67605302932,2.7833900000000003,0.2861756,-0.20534884,1.67876,-5.79313316,1.5708626493064723,1.5708696306234802,1.5707422215880849,760.6401156657132,0.10517457382586756,0.1066,3.7308
1957,12,80.0,0.375,0.25,0.375,24.4329,6.2723,6.1848,89.9998,104.8203,90.0001,-2.7383750000000004,1.08,1.41625,70.605576975,2.43375,0.431125,-0.24032499999999998,1.72375,-5.698575,1.5707928361363925,1.8294593579282121,1.5707980721241486,916.2921463421186,0.0873083986579649,0.151,1.7653
1958,194,80.0,0.4688,0.3125,0.2188,6.3942,6.3939,24.0273,90.0146,90.0056,119.9967,-2.7272428,1.0776109999999999,1.4229570000000002,59.559561195680004,2.5574399999999997,0.36520939999999996,-0.22230968999999998,1.7098570000000002,-5.739434620000001,1.5710511448656879,1.5708940652330081,2.0943375065278795,850.7502204520229,0.09403465091962503,0.324,1.6883
1959,227,40.0,0.3125,0.5625,0.125,10.1548,5.8818,14.4908,90.8607,91.0004,30.3176,-2.7275625,1.04625,1.390625,62.003168312499994,2.4293750000000003,0.27499999999999997,-0.1799625,1.74375,-5.7711625,1.5858183756668116,1.5882566006318477,0.5291419413026328,436.83854324984077,0.09156701169823933,0.2315,2.0527
1960,227,40.0,0.5625,0.125,0.3125,10.1815,5.8976,14.3001,84.1312,83.1775,30.8272,-2.7285625,1.0999999999999999,1.444375,59.7731154625,2.6256250000000003,0.4404375,-0.2553375,1.6881249999999999,-5.7089625,1.4683664436538533,1.4517212385775833,0.538036139170796,436.90990175473956,0.09155205647514507,0.3742,1.1132
1961,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,-2.7144184000000005,1.11167,1.467502,45.184240450000004,2.835826,0.4026855,-0.25332347999999993,1.654999,-5.74274064,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.3411969529093,0.10477011453204793,0.14300000000000002,3.7472
1962,167,30.0,0.1667,0.6667,0.1667,5.1049,5.1044,13.7293,89.9981,90.0028,120.0004,-2.7351071,1.0301069999999999,1.368474,70.12230718462,2.281907,0.26387309999999997,-0.16688922999999997,1.7718399999999999,-5.76560452,1.5707631655391086,1.5708451960139522,2.0944020837102033,309.81983240259774,0.09683047004239635,0.1342,2.3091
1963,206,80.0,0.0,0.0625,0.9375,10.2349,10.2349,10.2352,90.0007,90.0006,89.999,-2.78075,1.08375,1.38625,111.9995625,1.9537499999999999,0.6596875,-0.299725,1.7818749999999999,-5.55495,1.5708085440996604,1.5708067987704086,1.5707788735023767,1072.169727265848,0.0746150520440536,0.0219,0.9466
1964,227,40.0,0.8125,0.125,0.0625,5.7575,5.7577,14.1647,89.9991,89.9999,120.0006,-2.7068125,1.1099999999999999,1.471875,37.8140001125,2.918125,0.3586875,-0.2412875,1.6456250000000001,-5.7696125,1.5707806188316287,1.5707945814656445,2.0944055743687073,406.647742742035,0.09836523308915743,0.235,2.8609
1965,227,40.0,0.375,0.3125,0.3125,6.0498,6.0499,14.7302,90.008,89.9872,119.9988,-2.735125,1.07375,1.4125,67.787139475,2.4475,0.3958125,-0.22754999999999997,1.725625,-5.716125,1.570935953135056,1.5705729246506412,2.0943741584421716,466.91059537302186,0.08566950588911652,0.3701,1.1168
1966,33,80.0,0.0,0.625,0.375,10.6604,9.1151,9.7342,89.9979,89.9997,90.0004,-2.7515,1.0275,1.3525,86.633625,2.0775,0.341875,-0.18475,1.79875,-5.7129,1.5707596748806048,1.5707910908071407,1.5708033081119046,945.8781710484214,0.08457748835806957,0.0856,1.4631
1967,12,80.0,0.0,0.6875,0.3125,24.8392,6.343999999999999,6.1971,90.0002,104.529,90.0001,-2.74825,1.02125,1.34875,83.81518750000001,2.09125,0.30656249999999996,-0.171975,1.8006250000000001,-5.73045,1.5707998174534008,1.8243752138171525,1.5707980721241486,945.3093783038098,0.08462837864101785,0.0198,1.5097
1968,12,80.0,0.125,0.875,0.0,24.7917,6.1335,5.8516,90.0,103.7028,90.0001,-2.727625,1.0074999999999998,1.35125,64.380317325,2.27875,0.15975,-0.126625,1.785,-5.8134250000000005,1.5707963267948966,1.8099553035371754,1.5707980721241486,864.4679513905782,0.09254247062752582,0.001,2.1224
1969,227,40.0,0.5625,0.375,0.0625,9.8456,5.7176,14.1245,91.1234,91.3033,30.573,-2.7155625000000003,1.075,1.429375,48.499365462499995,2.680625,0.2991875,-0.2042375,1.6956250000000002,-5.779162500000001,1.590403355611801,1.5935432029361385,0.5335995122122263,404.3184408642505,0.09893192087528345,0.2547,2.1936
1970,33,40.0,0.875,0.125,0.0,4.9177,8.4516,9.0821,90.0049,90.0024,90.0014,-2.701375,1.1124999999999998,1.47875,32.324221275,2.99125,0.33825,-0.237775,1.6350000000000002,-5.784775,1.5708818479282445,1.5708382146969444,1.5708207614044245,377.4741738312986,0.10596751452955526,0.0393,4.2051
1971,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,-2.7086655,1.083338,1.443339,41.227267684619996,2.7933649999999997,0.28867459999999995,-0.20690493999999998,1.67666,-5.79273206,1.570611321894185,1.5710005303173797,2.0944160463442194,275.78707716209084,0.10877957121380212,0.0426,4.2449
1972,33,80.0,0.2188,0.1562,0.625,10.8354,9.2377,9.8628,90.001,89.9987,90.0003,-2.756842,1.083132,1.404696,88.55554324568,2.23036,0.5351994,-0.26827616,1.74749,-5.634341839999999,1.5708137800874167,1.5707736375146206,1.5708015627826524,987.2088246296239,0.08103655275773493,0.2316,1.1441
1973,12,80.0,0.4062,0.375,0.2188,24.4417,6.1759,6.0181,89.9997,104.4178,90.0001,-2.7291606,1.0687479999999998,1.412182,62.22820437931999,2.4977539999999996,0.3502976,-0.21302155999999997,1.722196,-5.74124412,1.5707910908071407,1.822434407688935,1.5707980721241486,879.8189557819237,0.09092779767276257,0.0893,2.1901
1974,33,80.0,0.3438,0.5,0.1562,10.2571,8.7945,9.4174,90.0005,90.0015,90.0012,-2.7280894,1.053752,1.397818,62.072324570679996,2.452246,0.3000774,-0.19097844,1.7365540000000002,-5.76120588,1.5708050534411566,1.5708225067336763,1.5708172707459205,849.50660496774,0.09417231076506814,0.1503,2.2665
1975,33,80.0,0.625,0.125,0.25,10.2295,8.761000000000001,9.3896,90.0036,90.0014,90.0009,-2.7231249999999996,1.1025,1.45125,54.283336625000004,2.69875,0.41999999999999993,-0.25182499999999997,1.6775000000000002,-5.724125000000001,1.5708591586479685,1.5708207614044245,1.5708120347581647,841.5020485290958,0.09506809893075849,0.182,2.5762
1976,194,80.0,0.125,0.875,0.0,6.3435,6.3436,24.0048,90.0055,90.0052,119.9959,-2.727625,1.0074999999999998,1.35125,64.380317325,2.27875,0.15975,-0.126625,1.785,-5.8134250000000005,1.570892319903756,1.5708870839160003,2.094323543893864,836.5875396238263,0.09562657368285954,0.16399999999999998,2.1283
1977,206,80.0,0.4688,0.25,0.2812,9.4566,9.4563,9.4564,90.0026,90.00299999999999,89.9976,-2.7302144,1.083752,1.426568,62.36651689568001,2.543496,0.4004524,-0.23505344,1.7078039999999999,-5.72133088,1.5708417053554484,1.570848686672456,1.570754438892849,845.6333338674779,0.09460365006441086,0.2203,2.3626
1978,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,-2.7086655,1.083338,1.443339,41.227267684619996,2.7933649999999997,0.28867459999999995,-0.20690493999999998,1.67666,-5.79273206,1.570611321894185,1.5710005303173797,2.0944160463442194,275.78707716209084,0.10877957121380212,0.0406,4.2602
1979,206,80.0,0.3438,0.375,0.2812,9.509,9.5087,9.5087,90.0031,90.0032,89.9967,-2.7345894,1.066252,1.405318,67.70919957068,2.424746,0.3707024,-0.21652844000000002,1.7328039999999998,-5.7261058799999995,1.5708504320017085,1.5708521773309605,1.5707387309295808,859.7598034109901,0.09304924431522613,0.2079,2.1632
1980,12,20.0,0.375,0.5,0.125,12.2494,3.0662,5.9283,89.9997,104.1484,90.0001,-2.725375,1.055,1.40125,59.331826975,2.48875,0.289875,-0.18922499999999998,1.73125,-5.768775,1.5707910908071407,1.8177324906840622,1.5707980721241486,215.9074271193967,0.09263229276934513,0.0614,2.4501
1981,194,80.0,0.4375,0.0,0.5625,6.6585,6.6579999999999995,24.4931,90.0177,90.0102,119.9916,-2.7459375,1.1075,1.4381249999999999,76.3895481375,2.4518750000000002,0.5519375,-0.2879125,1.705625,-5.6435375,1.5711052500724998,1.5709743503786,2.094248494736028,940.4404133453824,0.08506652719806027,0.285,1.0948
1982,167,30.0,0.8333,0.1667,0.0,4.8534,4.8532,13.2099,89.9864,90.0145,120.0016,-2.7028345000000003,1.106662,1.471661,34.10654021538,2.951635,0.3283254,-0.23159506,1.6433400000000002,-5.78636794,1.5705589620166254,1.5710493995364359,2.0944230276612275,269.4619304191342,0.11133298107579256,0.0294,4.8783
1983,206,80.0,0.8125,0.0,0.1875,9.2295,9.2288,9.2292,90.0018,90.0029,89.9993,-2.7133125,1.1224999999999998,1.479375,43.4508751125,2.890625,0.4293125,-0.26683749999999995,1.641875,-5.7345125,1.5708277427214326,1.5708469413432042,1.5707841094901327,786.1175013867824,0.10176595719962063,0.2231,3.2816
1984,194,10.0,0.25,0.5,0.25,3.2434,3.2433,12.1161,90.0088,90.0037,119.9938,-2.73625,1.05,1.3875,70.31138465,2.3425,0.33075,-0.19624999999999998,1.7525000000000002,-5.73845,1.5709499157690718,1.5708609039772201,2.0942868919795714,110.38453528965272,0.09059240022852535,0.6572,0.4819
1985,194,80.0,0.0,0.875,0.125,6.4775,6.4775,24.2597,89.9951,90.0067,119.9924,-2.7385,1.0025,1.3375000000000001,75.359875,2.1325000000000003,0.200625,-0.13365,1.80625,-5.7831,1.5707108056615489,1.57091326385478,2.0942624573700437,881.5849188390995,0.09074565398118048,0.1536,1.7037
1986,12,80.0,0.7188,0.125,0.1562,24.1334,6.0521,5.8902,89.9993,104.3571,90.0002,-2.7149644,1.106252,1.461568,46.044276545680006,2.808496,0.3893274,-0.24655343999999998,1.661554,-5.74688088,1.5707841094901327,1.8213749928329743,1.5707998174534008,833.4411201191522,0.09598758456813707,0.1745,2.9289
1987,194,80.0,0.3438,0.0938,0.5625,6.6879,6.6874,24.5637,90.016,90.0059,119.9907,-2.7494902,1.094481,1.422329,80.40139537068,2.363076,0.5296499,-0.27403697,1.7245460000000001,-5.64769866,1.5710755794752158,1.5708993012207642,2.09423278677276,951.5073455978123,0.08407712286208117,0.2809,0.9872
1988,167,60.0,0.3333,0.6667,0.0,9.9545,4.9768,13.4593,89.9952,90.0061,120.0005,-2.7203345,1.036662,1.3866610000000001,55.47727091538,2.476635,0.2093254,-0.15749505999999996,1.74334,-5.80546794,1.5707125509908009,1.5709027918792682,2.094403829039455,577.4582009560404,0.10390362436738095,0.0709,3.1804
1989,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,-2.7144184000000005,1.11167,1.467502,45.184240450000004,2.835826,0.4026855,-0.25332347999999993,1.654999,-5.74274064,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.3411969529093,0.10477011453204793,0.1571,3.5298
1990,206,80.0,0.375,0.1875,0.4375,9.6344,9.6342,9.6343,90.0019,90.0023,89.99799999999999,-2.741625,1.0862500000000002,1.42,73.424014475,2.42,0.46643749999999995,-0.2531,1.721875,-5.681025,1.5708294880506846,1.5708364693676926,1.5707614202098565,894.2531854122925,0.08946012304458972,0.2331,1.8261
1991,206,80.0,0.5,0.0,0.5,9.6375,9.6371,9.6374,90.001,90.0018,89.9993,-2.7405,1.1099999999999999,1.4449999999999998,70.8997693,2.525,0.5315,-0.2844,1.695,-5.6587,1.5708137800874167,1.5708277427214326,1.5707841094901327,895.0981117719092,0.0893756773116574,0.2617,1.8352
1992,33,40.0,0.625,0.375,0.0,4.9761,8.5513,9.1775,90.0026,90.0023,90.0017,-2.710125,1.0775,1.43625,43.009586625,2.75375,0.27875,-0.200725,1.685,-5.794325000000001,1.5708417053554484,1.5708364693676926,1.5708259973921805,390.5221164789238,0.10242697740310637,0.0343,3.4308
1993,194,80.0,0.4688,0.3125,0.2188,6.3942,6.3939,24.0273,90.0146,90.0056,119.9967,-2.7272428,1.0776109999999999,1.4229570000000002,59.559561195680004,2.5574399999999997,0.36520939999999996,-0.22230968999999998,1.7098570000000002,-5.739434620000001,1.5710511448656879,1.5708940652330081,2.0943375065278795,850.7502204520229,0.09403465091962503,0.3383,2.1622
